SEASON,"Series 
Code",MONTH,REGION,PROVINCE,MUNICIPALITY,BARANGAY,LATTITUDE,LONGITUDE,"CROP 
AFFECTED","DATE
 PLANTED","TOTAL AREA 
PLANTED",VARIETY,"GROWTH
 STAGE ","PEST 
OBSERVED","Monitored/Validated 
(Has.)","TOTAL AREA 
AFFECTED (ha)","PERCENT
 INFESTATION",Severity,"NO. OF INSECTS
 PER HILL","TOTAL AREA 
TREATED (ha)","TOTAL AREA 
UNTREATED (ha)","ACTION
 TAKEN",REMARKS,"DATE 
REPORTED ","NO. OF AFFECTED 
FARMER",YEAR
DS 2019-2020,,November,II,Cagayan,Tuguegarao City,Linao East,17.6483,121.7248,Corn,,0.5,Glut,Reproductive Stage,FAW,0.5,0.5,26,,,0.5,0,,,,,2019
DS 2019-2020,,November,II,Cagayan,Tuguegarao City,Annafunan East,17.6429,121.7212,Corn,,0.3,Glut,Whorl Stage,FAW,0.3,0.3,32,,,0.3,0,,,,,2019
DS 2019-2020,,November,II,Cagayan,Tuguegarao City,Annafunan East,17.6429,121.7212,Corn,,0.5,Glut,Whorl Stage,FAW,0.5,0.5,30,,,0.5,0,,,,,2019
DS 2019-2020,,November,II,Cagayan,Tuao,Bagumbayan,17.7085,121.4446,Corn,,0.8,Glut,Whorl Stage,FAW,0.8,0.8,50,,,0.8,0,,,,,2019
DS 2019-2020,,November,II,Cagayan,Tuao,Bagumbayan,17.7085,121.4446,Corn,,0.5,Glut,Whorl Stage,FAW,0.5,0.5,40,,,0.5,0,,,,,2019
DS 2019-2020,,November,II,Isabela,City of Ilagan,San Felipe,17.12384,121.88874,Corn,,1,Glut,Whorl Stage,FAW,1,1,20,,,1,0,,,,,2019
DS 2019-2020,,November,II,Isabela,City of Ilagan,San Felipe,17.12384,121.88874,Corn,,0.5,Glut,Whorl Stage,FAW,0.5,0.5,6,,,0.5,0,,,,,2019
DS 2019-2020,,November,II,Isabela,City of Ilagan,San Felipe,17.12384,121.88874,Corn,,0.5,Glut,Reproductive Stage,FAW,0.5,0.5,2,,,0.5,0,,,,,2019
DS 2019-2020,,November,II,Isabela,City of Ilagan,San Felipe,17.12384,121.88874,Corn,,0.6,Glut,Whorl Stage,FAW,0.6,0.6,30,,,0.6,0,,,,,2019
DS 2019-2020,,November,II,Cagayan,Solana,Dassun,17.7397781,121.6915433,Corn,,0.75,Glut,Whorl Stage,FAW,0.75,0.75,28,,,0.75,0,,,,,2019
DS 2019-2020,,November,II,Cagayan,Solana,Dassun,17.7397781,121.6915433,Corn,,1,Glut,Whorl Stage,FAW,1,1,24,,,1,0,,,,,2019
DS 2019-2020,,November,II,Cagayan,Solana,Dassun,17.7397781,121.6915433,Corn,,0.5,Glut,Whorl Stage,FAW,0.5,0.5,26,,,0.5,0,,,,,2019
DS 2019-2020,,November,II,Cagayan,Solana,Dassun,17.7397781,121.6915433,Corn,,0.5,Glut,Whorl Stage,FAW,0.5,0.5,24,,,0.5,0,,,,,2019
DS 2019-2020,,November,II,Cagayan,Solana,Dassun,17.7397781,121.6915433,Corn,,0.5,Glut,Whorl Stage,FAW,0.5,0.5,26,,,0.5,0,,,,,2019
WS 2019,,July,II,Cagayan,Gonzaga,Tapel,18.2993,122.0323,Corn,,0.5,Glut.,Whorl Stage,FAW,0.5,0.5,70,,,0.5,o,,,,,2019
WS 2019,,July,II,Cagayan,Gonzaga,Tapel,18.2993,122.0323,Corn,,0.5,Glut.,Whorl Stage,FAW,0.5,0.5,40,,,0.5,o,,,,,2019
WS 2019,,July,II,Cagayan,Gonzaga,Tapel,18.2993,122.0323,Corn,,0.5,Glut.,Whorl Stage,FAW,0.5,0.5,25,,,0.5,o,,,,,2019
WS 2019,,July,II,Cagayan,Gonzaga,Tapel,18.2993,122.0323,Corn,,0.25,Glut.,Whorl Stage,FAW,0.25,0.25,45,,,0.25,o,,,,,2019
WS 2019,,August,II,Nueva Vizcaya,Bayombong,Bonfal East,16.4912,121.179,Corn,,0.15,Glut.,Whorl Stage,FAW,0.15,0.15,20,,,0.15,0,,,,,2019
WS 2019,,August,II,Nueva Vizcaya,Bayombong,Bonfal East,16.4912,121.179,Corn,,0.1,Glut.,Whorl Stage,FAW,0.1,0.1,10,,,0.1,0,,,,,2019
WS 2019,,August,II,Nueva Vizcaya,Bayombong,Bonfal East,16.4912,121.179,Corn,,0.25,Glut.,Whorl Stage,FAW,0.25,0.25,80,,,0.25,0,,,,,2019
WS 2019,,August,II,Nueva Vizcaya,Bayombong,Bonfal East,16.4912,121.179,Corn,,0.1,Glut.,Whorl Stage,FAW,0.1,0.1,50,,,0.1,0,,,,,2019
WS 2019,,August,II,Nueva Vizcaya,Bayombong,Bonfal East,16.4912,121.179,Corn,,0.1,Glut.,Whorl Stage,FAW,0.1,0.1,10,,,0.1,0,,,,,2019
WS 2019,,August,II,Nueva Vizcaya,Bayombong,Bonfal East,16.4912,121.179,Corn,,0.1,Glut.,Whorl Stage,FAW,0.1,0.1,10,,,0.1,0,,,,,2019
WS 2019,,August,II,Nueva Vizcaya,Quezon,Boliwao,16.5085,121.234,Corn,,0.1,Glut.,Whorl Stage,FAW,0.1,0.1,10,,,0.1,0,,,,,2019
WS 2019,,September,II,Nueva Vizcaya,Bayombong,Bonfal East,16.4912,121.179,Corn,,0.2,Glut.,Whorl Stage,FAW,0.2,0.2,10,,,0.2,o,,,,,2019
WS 2019,,September,II,Nueva Vizcaya,Bayombong,Bonfal East,16.4912,121.179,Corn,,0.1,Glut.,Whorl Stage,FAW,0.1,0.1,5,,,0.1,o,,,,,2019
DS 2019-2020,,October,II,Nueva Vizcaya,Bayombong,Bonfal East,16.4912,121.179,Corn,,0.15,Glut.,Whorl Stage,FAW,0.15,0.15,40,,,0.15,0,,,,,2019
DS 2019-2020,,October,II,Nueva Vizcaya,Bayombong,Bonfal East,16.4912,121.179,Corn,,0.23,Glut.,Whorl Stage,FAW,0.23,0.23,6,,,0.23,0,,,,,2019
DS 2019-2020,,October,II,Cagayan,Tuao,Bagumbayan,17.7085,121.4446,Corn,,1.3,Glut.,Whorl Stage,FAW,1.3,1.3,56,,,1.3,0,,,,,2019
DS 2019-2020,,October,II,Cagayan,Tuao,Bagumbayan,17.7085,121.4446,Corn,,0.4,Glut.,Whorl Stage,FAW,0.4,0.4,62,,,0.4,0,,,,,2019
DS 2019-2020,,October,II,Cagayan,Tuao,Bagumbayan,17.7085,121.4446,Corn,,0.25,Glut.,Whorl Stage,FAW,0.25,0.25,60,,,0.25,0,,,,,2019
DS 2019-2020,,December,II,Isabela,Tumauini,Lapogan,17.2054,121.8354,Corn,,1.5,Great Corn 9880,Whorl Stage,FAW,1.5,1.5,4,,,1.5,0,,,,,2019
WS 2020,,July,II,Quirino,Cabarroguis,Burgos,16.4636,121.5105,Corn,27-May-20,130,2nd Gen Yellow.NK/Pioneer/Dekalb,Whorl Stage,FAW,130,11,19,,,11,0,Farmers sprayed insecticide,Continuous Monitoring,13-Jun-20,,2020
DS 2019-2020,,February,II,Cagayan,Tuao,San Inis,17.6767,121.4566,Corn,,60,AH-M828,Whorl Stage,FAW,60,5,18,,,5,0,,,,,2020
DS 2019-2020,,January,II,Cagayan,Tuguegarao City,Carig Sur,17.6628,121.745,Corn,,-,Asian,Whorl Stage,FAW,-,1.55,13.5,,,1.55,0,,,,,2020
WS 2020,,July,II,Cagayan,Rizal,Illuru Sur,17.8375,121.393,Corn,"May 5,2020",76.3,Asian,Whorl Stage,FAW,76.3,5,20,,,5,0,Sprayed Brodan at Midwhorl stage.,Continuous monitoring,6-Jul-20,,2020
DS 2019-2020,,February,II,Cagayan,Solana,Iraga,17.7231,121.6451,Corn,,578.6,Asian Hybrid,Whorl Stage,FAW,578.6,48.45,10,,,48.45,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Bagumbayan,17.1512,121.8877,Corn,,50,Asian Hybrid/Dekalb 6919/NK 8840/NK 6410,Whorl Stage,FAW,50,5.5,12,,,5.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Bagumbayan,17.1512,121.8877,Corn,,50,Asian Hybrid/Dekalb 6919/NK 8840/NK 6411,Whorl Stage,FAW,50,11.5,24,,,11.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Bagumbayan,17.1512,121.8877,Corn,,50,Asian Hybrid/Dekalb 6919/NK 8840/NK 6412,Whorl Stage,FAW,50,3,8,,,3,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Camunatan,17.1366,121.8924,Corn,,95,Asian/CW/NK 6410/NK 8840,Whorl Stage,FAW,95,9,24,,,9,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Camunatan,17.1366,121.8924,Corn,,95,Asian/CW/NK 6410/NK 8841,Whorl Stage,FAW,95,25,30,,,25,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Camunatan,17.1366,121.8924,Corn,,95,Asian/CW/NK 6410/NK 8842,Whorl Stage,FAW,95,6,18,,,6,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,San Felipe,17.12384,121.88874,Corn,,80,Asian/Pioneer 4097/NK 6410/NK 8840,Whorl Stage,FAW,80,7,18,,,7,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,San Felipe,17.12384,121.88874,Corn,,80,Asian/Pioneer 4097/NK 6410/NK 8841,Whorl Stage,FAW,80,20,30,,,20,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,San Felipe,17.12384,121.88874,Corn,,80,Asian/Pioneer 4097/NK 6410/NK 8842,Whorl Stage,FAW,80,3,16,,,3,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Tumauini,Moldero,17.3592,121.7946,Corn,,77.5,Asian/Pioneer/ Dekalb 6919/NK 8840/ Evogene,Whorl Stage,FAW,77.5,24.5,28,,,24.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Tumauini,Moldero,17.3592,121.7946,Corn,,77.5,Asian/Pioneer/ Dekalb 6919/NK 8840/ Evogene,Whorl Stage,FAW,77.5,32.5,36,,,32.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Tumauini,Moldero,17.3592,121.7946,Corn,,77.5,Asian/Pioneer/ Dekalb 6919/NK 8840/ Evogene,Whorl Stage,FAW,77.5,20.5,24,,,20.5,0,,,,,2020
DS 2019-2020,,April,II,Cagayan,Tuao,Mungo,17.7199,121.4737,Corn,,1,Bioseed,Whorl Stage,FAW,1,1,30,,,1,0,,,,,2020
WS 2020,,July,II,Cagayan,Abulug,Sta. Rosa,18.3773,121.435,Corn,7-Jun-20,28,Bioseed,Whorl Stage,FAW,28,4,8,,,4,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous Monitoring,13-Jun-20,,2020
WS 2020,,June,II,Cagayan,Piat,Maguilling,17.7792,121.492,Corn,#######,15,Bioseed 101/NK 6410,Whorl Stage,FAW,15,15,12,,,15,0,Farmer sprayed insecticide,Recovered,#######,,2020
DS 2019-2020,,February,II,Cagayan,Lasam,Finugo,18.0788,121.6208,Corn,,45,Bioseed 102,Whorl Stage,FAW,45,12,70,,,12,0,,,,,2020
WS 2020,,June,II,Cagayan,Enrile,Lanna,17.5724,121.72,Corn,-,5,Bioseed 102,Whorl Stage,FAW,5,5,12,,,5,0,Farmer Sprayed Virtako,Continuous monitoring,15-Jun-20,,2020
WS 2020,,September,II,Isabela,City of Ilagan,San Felipe (DA-CVRC),17.1311,121.89,Corn,"September 1-8, 2020",-,"BIOSEED, P4097",Whorl Stage,FAW,-,0.5,20,,,0.5,0,"DA-RCPC Staff conducted spraying (marshal, prevathon, virtako)",Continuous Monitoring,"September 21,2020",,2020
DS 2019-2020,,MARCH,II,Cagayan,Tuguegarao City,Carig Norte,17.6653,121.7496,Corn,,20,Bioseed/CW/Evogene/NK 6410/Pioneer,Whorl Stage,FAW,20,13,16,,,13,0,,,,,2020
DS 2019-2020,,MARCH,II,Cagayan,Tuguegarao City,Carig Norte,17.6653,121.7496,Corn,,20,Bioseed/CW/Evogene/NK 6410/Pioneer,Whorl Stage,FAW,20,7,24,,,7,0,,,,,2020
DS 2019-2020,,January,II,Isabela,Sta. Maria,San Antonio,17.4717,121.764,Corn,,50,Bioseed/Dekalb,Whorl Stage,FAW,50,1.9,8,,,1.9,0,,,,,2020
DS 2019-2020,,February,II,Cagayan,Solana,Iraga,17.7231,121.6451,Corn,,578.6,Bioseed/Pioneer 4097/Asian Hybrid,Whorl Stage,FAW,578.6,13.45,15,,,13.45,0,,,,,2020
DS 2019-2020,,February,II,Cagayan,Solana,Bauan East,17.716,121.6901,Corn,,354,Bioseed/Pioneer 4097/Asian Hybrid,Whorl Stage,FAW,354,28,20,,,28,0,,,,,2020
DS 2019-2020,,February,II,Cagayan,Solana,Bauan West,17.7212,121.6813,Corn,,276,Bioseed/Pioneer 4097/Asian Hybrid,Whorl Stage,FAW,276,36.5,35,,,36.5,0,,,,,2020
DS 2019-2020,,February,II,Cagayan,Solana,Bangag,17.7083,121.6978,Corn,,100,Bioseed/Pioneer 4097/Asian Hybrid,Whorl Stage,FAW,100,25,20,,,25,0,,,,,2020
DS 2019-2020,,January,II,Nueva Vizcaya,Villaverde,Bintawan Sur,16.5863,121.193,Corn,,113.73,Bioseed/Pioneer/Dekalb,Whorl Stage,FAW,113.73,2.5,5,,,2.5,0,,,,,2020
DS 2019-2020,,January,II,Cagayan,Tuguegarao City,Carig Sur,17.6628,121.745,Corn,,-,Corn World,Whorl Stage,FAW,-,0.5,12,,,0.5,0,,,,,2020
DS 2019-2020,,MARCH,II,Isabela,Aurora,Malasin,16.99132,121.675712,Corn,,125,Cornworld,Whorl Stage,FAW,125,3,26,,,3,0,,,,,2020
DS 2019-2020,,MARCH,II,Isabela,Aurora,Malasin,16.99132,121.675712,Corn,,125,Cornworld,Whorl Stage,FAW,125,7,22,,,7,0,,,,,2020
DS 2019-2020,,April,II,Cagayan,Tuao,Alabiao,17.7444,121.4809,Corn,,2,Cornworld,Whorl Stage,FAW,2,2,40,,,2,0,,,,,2020
WS 2020,,June,II,Nueva Vizcaya,Quezon,Runruno,16.4251,121.3239,Corn,19-May-20,50,Cornworld,Whorl Stage,FAW,50,50,45,,,50,0,"DA-RCPC, DA-NVES, DA-OPAg provided chemicals to the farmers",Continuous monitoring,29-Jun-20,,2020
WS 2020,,July,II,Nueva Vizcaya,Bayombong,Bonfal East,16.4912,121.179,Corn,10-Jun-20,15,Cornworld,Whorl Stage,FAW,15,3.5,10,,,3.5,0,Applied with insecticide,Continuous monitoring,"July 27,2020",,2020
DS 2019-2020,,MARCH,II,Isabela,Benito Soliven,Dinapa,16.934747,121.924556,Corn,,40,"Cornworld, NK 6410",Whorl Stage,FAW,40,5,42,,,5,0,,,,,2020
DS 2019-2020,,MARCH,II,Nueva Vizcaya,Quezon,Boliwao,16.5085,121.234,Corn,,99,Cornworld/Asian Hybrid,Whorl Stage,FAW,99,0.5,6,,,0.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Alinguigan 1st,17.1232,121.929,Corn,,160,Cornworld/Evogene/NK 6410/NK 8840,Whorl Stage,FAW,160,2.5,10,,,2.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Alinguigan 1st,17.1232,121.929,Corn,,160,Cornworld/Evogene/NK 6410/NK 8841,Whorl Stage,FAW,160,4,28,,,4,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Alinguigan 1st,17.1232,121.929,Corn,,160,Cornworld/Evogene/NK 6410/NK 8842,Whorl Stage,FAW,160,1.5,18,,,1.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Alinguigan 2nd,17.126,121.9102,Corn,,160,Cornworld/NK 6410/NK 8840/Dekalb 6919,Whorl Stage,FAW,160,5.5,16,,,5.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Alinguigan 3rd,17.1333,121.918,Corn,,20,Cornworld/NK 6410/NK 8840/Dekalb 6919,Whorl Stage,FAW,20,3,14,,,3,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Malalam,17.1189,121.9029,Corn,,120,Cornworld/NK 6410/NK 8840/Dekalb 6919/Asian Hybrid,Whorl Stage,FAW,120,7,14,,,7,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Malalam,17.1189,121.9029,Corn,,120,Cornworld/NK 6410/NK 8840/Dekalb 6919/Asian Hybrid,Whorl Stage,FAW,120,18,28,,,18,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Malalam,17.1189,121.9029,Corn,,120,Cornworld/NK 6410/NK 8840/Dekalb 6919/Asian Hybrid,Whorl Stage,FAW,120,5,18,,,5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Alinguigan 2nd,17.126,121.9102,Corn,,160,Cornworld/NK 6410/NK 8840/Dekalb 6920,Whorl Stage,FAW,160,7.5,24,,,7.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Alinguigan 3rd,17.1333,121.918,Corn,,20,Cornworld/NK 6410/NK 8840/Dekalb 6920,Whorl Stage,FAW,20,11.5,26,,,11.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Alinguigan 2nd,17.126,121.9102,Corn,,160,Cornworld/NK 6410/NK 8840/Dekalb 6921,Whorl Stage,FAW,160,2,14,,,2,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Alinguigan 3rd,17.1333,121.918,Corn,,20,Cornworld/NK 6410/NK 8840/Dekalb 6921,Whorl Stage,FAW,20,5.5,12,,,5.5,0,,,,,2020
WS 2020,,July,II,Isabela,Quezon,Callangigan,17.31654,121.5432,Corn,"May 20-30, 2020",77,Cornworld77/NK6410/Dekalb/Pioneer4097,Whorl Stage,FAW,77,20,40,,,20,0,Farmers applied Match/Vindex/Solomon,Continuous Monitoring,13-Jun-20,,2020
DS 2019-2020,,February,II,Cagayan,Tuao,Bagumbayan,17.7085,121.4446,Corn,,48,CW-HR8,Whorl Stage,FAW,48,3,16,,,3,0,,,,,2020
DS 2019-2020,,February,II,Cagayan,Tuao,Battung,17.7101,121.4568,Corn,,35,CW-HR8,Whorl Stage,FAW,35,5,15,,,5,0,,,,,2020
DS 2019-2020,,MARCH,II,Isabela,City of Ilagan,Marana 3rd,17.1404,121.92,Corn,,14,"CW, NK 8840",Whorl Stage,FAW,14,4,28,,,4,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Cabisera 19,17.065,121.9502,Corn,,300,CW/Asian/NK 6410/Dekalb 6919/NK 8840,Whorl Stage,FAW,300,2,10,,,2,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Cabisera 19,17.065,121.9502,Corn,,300,CW/Asian/NK 6410/Dekalb 6919/NK 8841,Whorl Stage,FAW,300,25,28,,,25,0,,,,,2020
DS 2019-2020,,February,II,Isabela,City of Ilagan,Cabisera 19,17.065,121.9502,Corn,,300,CW/Asian/NK 6410/Dekalb 6919/NK 8842,Whorl Stage,FAW,300,3,14,,,3,0,,,,,2020
WS 2020,,July,II,Isabela,Cabatuan,Saranay,16.9785,121.675,Corn,"June 10-15, 2020",140,CW1777/P4097/NK6410,Reproductive Stage,FAW,140,12,10,,,12,0,Applied with Virtako/Lannate/Solomon,Continuous monitoring,"July 27,2020",,2020
DS 2019-2020,,February,II,Cagayan,Solana,Dassun,17.7397781,121.6915433,Corn,,250,Dekalb,Whorl Stage,FAW,250,43,15,,,43,0,,,,,2020
DS 2019-2020,,MARCH,II,Isabela,City of Ilagan,Marana 2nd,17.142,121.9152,Corn,,130,Dekalb 6919,Whorl Stage,FAW,130,4,26,,,4,0,,,,,2020
DS 2019-2020,,MARCH,II,Isabela,Cauayan City,Guayabal,16.9234,121.8099,Corn,,75,"Dekalb 6919, CW",Whorl Stage,FAW,75,2,32,,,2,0,,,,,2020
DS 2019-2020,,February,II,Isabela,San Mariano,Dipusu,16.9206,122.0239,Corn,,82.45,Dekalb 6919/NK 6410/Asian/NK 8840/Evogene,Whorl Stage,FAW,82.45,16.45,42,,,16.45,0,,,,,2020
DS 2019-2020,,February,II,Isabela,San Mariano,Dipusu,16.9206,122.0239,Corn,,82.45,Dekalb 6919/NK 6410/Asian/NK 8840/Evogene,Whorl Stage,FAW,82.45,45.5,48,,,45.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,San Mariano,Dipusu,16.9206,122.0239,Corn,,82.45,Dekalb 6919/NK 6410/Asian/NK 8840/Evogene,Whorl Stage,FAW,82.45,20.5,32,,,20.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Cabagan,Pilig Alto,17.3615,121.788,Corn,,217.5,Dekalb 6919/NK 6410/Asian/NK 8840/Evogene/Pioneer,Whorl Stage,FAW,217.5,92.75,36,,,92.75,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Cabagan,Pilig Alto,17.3615,121.788,Corn,,217.5,Dekalb 6919/NK 6410/Asian/NK 8840/Evogene/Pioneer,Whorl Stage,FAW,217.5,96.75,38,,,96.75,0,,,,,2020
DS 2019-2020,,February,II,Isabela,Cabagan,Pilig Alto,17.3615,121.788,Corn,,217.5,Dekalb 6919/NK 6410/Asian/NK 8840/Evogene/Pioneer,Whorl Stage,FAW,217.5,28,22,,,28,0,,,,,2020
WS 2020,,July,II,Isabela,San Agustin,Dippig,16.476,121.729,Corn,"May 22 - June 5, 2020",174,Dekalb 6919/Pioneer4097/NK6410,Whorl Stage,FAW,174,54.75,24,,,54.75,0,Applied Match/Furadan/Yeoval,Continuous Monitoring,13-Jun-20,,2020
WS 2020,,July,II,Isabela,San Agustin,Dippig,16.476,121.729,Corn,"May 8-21, 2020",174,Dekalb 6919/Pioneer4097/NK6410,Reproductive Stage,FAW,174,17.15,6,,,17.15,0,Applied Match/Furadan/Yeoval,Continuous Monitoring,13-Jun-20,,2020
DS 2019-2020,,February,II,Isabela,San Mariano,Cataguing,16.9753,122.0132,Corn,,168.25,Dekalb 6990/NK 6410/NK 8840/Evogene/Asian,Whorl Stage,FAW,168.25,24.5,48,,,24.5,0,,,,,2020
DS 2019-2020,,February,II,Isabela,San Mariano,Cataguing,16.9753,122.0132,Corn,,168.25,Dekalb 6990/NK 6410/NK 8840/Evogene/Asian,Whorl Stage,FAW,168.25,120.75,50,,,120.75,0,,,,,2020
DS 2019-2020,,February,II,Isabela,San Mariano,Cataguing,16.9753,122.0132,Corn,,168.25,Dekalb 6990/NK 6410/NK 8840/Evogene/Asian,Whorl Stage,FAW,168.25,23,36,,,23,0,,,,,2020
WS 2020,,June,II,Cagayan,Amulung,Gangawa,17.8255,121.762,Corn,19-May-20,5.5,Dekalb 6999/Healer 101,Whorl Stage,FAW,5.5,5.5,70,,,5.5,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,#######,,2020
WS 2020,,June,II,Cagayan,Solana,Bauan West,17.7263,121.694,Corn,25-May-20,6,Dekalb 6999/NK 6410,Whorl Stage,FAW,6,6,8,,,6,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,15-Jun-20,,2020
WS 2020,,June,II,Cagayan,Tuao,Villa Laida,17.7018,121.505,Corn,24-May-20,10,Dekalb 6999/Pioneer 4097,Whorl Stage,FAW,10,10,12,,,10,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,#######,,2020
DS 2019-2020,,February,II,Cagayan,Enrile,Divisoria,17.5205,121.7762,Corn,,95,Dekalb 9132,Whorl Stage,FAW,95,9,12,,,9,0,,,,,2020
WS 2020,,June,II,Quirino,Nagtipunan,Landingan,16.1802,121.587,Corn,"May 15-June 01, 2020",2,Dekalb/NK,Whorl Stage,FAW,2,2,50,,,2,0,DA-RCPC 02 and LGU Nagtipunan provided BCAs and insecticide,Continuous monitoring,#######,,2020
DS 2019-2020,,January,II,Isabela,Sta. Maria,San Rafael,17.4655,121.7559,Corn,,241,Dekalb/NK 6410,Whorl Stage,FAW,241,4.5,6,,,4.5,0,,,,,2020
WS 2020,,June,II,Isabela,Tumauini,Minanga,17.2692087,121.83067,Corn,"May 15-30, 2020",217,Dekalb/NK 6410/Healer,Whorl Stage,FAW,217,20,10,,,20,0,Advised AEWs to inform the farmers in the area to conduct spraying of insecticide,Continuous monitoring,#######,,2020
WS 2020,,June,II,Isabela,Tumauini,Sisim Abajo,17.2795,121.8474,Corn,"May 15-30, 2020",149.6,Dekalb/NK 6410/Healer,Whorl Stage,FAW,149.6,15,10,,,15,0,Advised AEWs to inform the farmers in the area to conduct spraying of insecticide,Continuous monitoring,#######,,2020
WS 2020,,June,II,Isabela,Tumauini,Balug,17.2535,121.8385,Corn,"May 15-30, 2020",26.18,Dekalb/NK 6410/Healer,Whorl Stage,FAW,26.18,5,20,,,5,0,Advised AEWs to inform the farmers in the area to conduct spraying of insecticide,Continuous monitoring,#######,,2020
WS 2020,,June,II,Isabela,Tumauini,Lapogan,17.2054,121.8354,Corn,"May 15-30, 2020",402.2,Dekalb/NK 6410/Healer/Pioneer,Whorl Stage,FAW,402.2,10,10,,,10,0,Advised AEWs to inform the farmers in the area to conduct spraying of insecticide,Continuous monitoring,#######,,2020
WS 2020,,July,II,Isabela,San Pablo,Ballacayu,17.4891,121.8049,Corn,"May 15-26, 2020",121,Dekalb6919/Evogene/NK6410,Whorl Stage,FAW,121,7,8,,,7,0,Farmers applied KARATE and SOLOMON,Continuous monitoring,20-Jul-20,,2020
WS 2020,,June,II,Isabela,Sta. Maria,San Antonio,17.4717,121.764,Corn,"May 10-30, 2020",168,Dekalb6919/Healer/NK8840/NK6410,Whorl Stage,FAW,168,163,10,,,163,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,29-Jun-20,,2020
DS 2019-2020,,January,II,Nueva Vizcaya,Bagabag,Baretbet,16.57797,121.3094,Corn,,562.12,Evogene,Whorl Stage,FAW,562.12,6.5,5,,,6.5,0,,,,,2020
DS 2019-2020,,February,II,Cagayan,Baggao,San Isidro,17.905054,121.872652,Corn,,70,Evogene,Whorl Stage,FAW,70,50,20,,,50,0,,,,,2020
DS 2019-2020,,February,II,Cagayan,Gattaran,Bangatan,18.0421,121.7535,Corn,,120,Evogene,Whorl Stage,FAW,120,27.8,30,,,27.8,0,,,,,2020
DS 2019-2020,,MARCH,II,Isabela,Naguilian,Cabaruan,16.9446,121.8554,Corn,,90,Evogene,Whorl Stage,FAW,90,13,46,,,13,0,,,,,2020
DS 2019-2020,,MARCH,II,Isabela,Naguilian,Cabaruan,16.9446,121.8554,Corn,,90,Evogene,Whorl Stage,FAW,90,10,46,,,10,0,,,,,2020
DS 2019-2020,,MARCH,II,Quirino,Maddela,Villa Agullana,16.3416,121.727,Corn,,35.5,Evogene,Whorl Stage,FAW,35.5,11,40,,,11,0,,,,,2020
DS 2019-2020,,MARCH,II,Quirino,Maddela,San Martin,16.3917,121.7799,Corn,,200,Evogene,Whorl Stage,FAW,200,50,50,,,50,0,,,,,2020
DS 2019-2020,,MARCH,II,Quirino,Maddela,San Martin,16.3917,121.7799,Corn,,200,Evogene,Whorl Stage,FAW,200,8,40,,,8,0,,,,,2020
DS 2019-2020,,MARCH,II,Quirino,Maddela,San Dionisio I,16.405,121.8006,Corn,,320,Evogene,Whorl Stage,FAW,320,20,50,,,20,0,,,,,2020
DS 2019-2020,,MARCH,II,Quirino,Cabarroguis,Del Pilar,16.48921,121.532778,Corn,,70,Evogene,Whorl Stage,FAW,70,2,35,,,2,0,,,,,2020
