station,province,latitude,longitude,year,month_number,month,climatological_season,philippine_season,annual_rainfall_mm,rainfall_mm,date,source_url
Aparri,Cagayan,18.35,121.6167,1996,5,May,MAM,Wet Season,2281.5,148.5,1996-05-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1996,6,Jun,JJA,Wet Season,2281.5,5,1996-06-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1996,7,Jul,JJA,Wet Season,2281.5,167,1996-07-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1996,8,Aug,JJA,Wet Season,2281.5,185,1996-08-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1996,9,Sep,SON,Wet Season,2281.5,320,1996-09-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1996,10,Oct,SON,Wet Season,2281.5,625.5,1996-10-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1996,11,Nov,SON,Dry Season,2281.5,502.5,1996-11-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1996,12,Dec,DJF,Dry Season,2281.5,114.5,1996-12-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1997,1,Jan,DJF,Dry Season,1090,139,1997-01-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1997,2,Feb,DJF,Dry Season,1090,13.5,1997-02-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1997,3,Mar,MAM,Dry Season,1090,28,1997-03-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1997,4,Apr,MAM,Dry Season,1090,20,1997-04-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1997,5,May,MAM,Wet Season,1090,78.5,1997-05-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1997,6,Jun,JJA,Wet Season,1090,44,1997-06-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1997,7,Jul,JJA,Wet Season,1090,68.5,1997-07-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1997,8,Aug,JJA,Wet Season,1090,23.5,1997-08-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1997,9,Sep,SON,Wet Season,1090,104,1997-09-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1997,10,Oct,SON,Wet Season,1090,317,1997-10-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1997,11,Nov,SON,Dry Season,1090,111,1997-11-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1997,12,Dec,DJF,Dry Season,1090,143,1997-12-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1998,1,Jan,DJF,Dry Season,2072.6,14.5,1998-01-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1998,2,Feb,DJF,Dry Season,2072.6,19,1998-02-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1998,3,Mar,MAM,Dry Season,2072.6,1,1998-03-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1998,4,Apr,MAM,Dry Season,2072.6,59,1998-04-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1998,5,May,MAM,Wet Season,2072.6,116.5,1998-05-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1998,6,Jun,JJA,Wet Season,2072.6,146,1998-06-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1998,7,Jul,JJA,Wet Season,2072.6,29,1998-07-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1998,8,Aug,JJA,Wet Season,2072.6,181.9,1998-08-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1998,9,Sep,SON,Wet Season,2072.6,120.5,1998-09-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1998,10,Oct,SON,Wet Season,2072.6,212.6,1998-10-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1998,11,Nov,SON,Dry Season,2072.6,676.5,1998-11-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1998,12,Dec,DJF,Dry Season,2072.6,496.1,1998-12-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1999,1,Jan,DJF,Dry Season,3050,178,1999-01-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1999,2,Feb,DJF,Dry Season,3050,68,1999-02-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1999,3,Mar,MAM,Dry Season,3050,65,1999-03-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1999,4,Apr,MAM,Dry Season,3050,129.5,1999-04-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1999,5,May,MAM,Wet Season,3050,198.5,1999-05-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1999,6,Jun,JJA,Wet Season,3050,257.5,1999-06-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1999,7,Jul,JJA,Wet Season,3050,172.5,1999-07-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1999,8,Aug,JJA,Wet Season,3050,271,1999-08-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1999,9,Sep,SON,Wet Season,3050,640.5,1999-09-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1999,10,Oct,SON,Wet Season,3050,377,1999-10-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1999,11,Nov,SON,Dry Season,3050,259.5,1999-11-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,1999,12,Dec,DJF,Dry Season,3050,433,1999-12-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2000,1,Jan,DJF,Dry Season,2063.5,92.5,2000-01-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2000,2,Feb,DJF,Dry Season,2063.5,21.5,2000-02-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2000,3,Mar,MAM,Dry Season,2063.5,97.9,2000-03-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2000,4,Apr,MAM,Dry Season,2063.5,10.3,2000-04-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2000,5,May,MAM,Wet Season,2063.5,119,2000-05-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2000,6,Jun,JJA,Wet Season,2063.5,76,2000-06-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2000,7,Jul,JJA,Wet Season,2063.5,165.4,2000-07-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2000,8,Aug,JJA,Wet Season,2063.5,161,2000-08-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2000,9,Sep,SON,Wet Season,2063.5,341,2000-09-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2000,10,Oct,SON,Wet Season,2063.5,192.5,2000-10-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2000,11,Nov,SON,Dry Season,2063.5,398.9,2000-11-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2000,12,Dec,DJF,Dry Season,2063.5,387.5,2000-12-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2001,1,Jan,DJF,Dry Season,2682.6,54.5,2001-01-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2001,2,Feb,DJF,Dry Season,2682.6,346.2,2001-02-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2001,3,Mar,MAM,Dry Season,2682.6,121,2001-03-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2001,4,Apr,MAM,Dry Season,2682.6,20.5,2001-04-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2001,5,May,MAM,Wet Season,2682.6,123.5,2001-05-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2001,6,Jun,JJA,Wet Season,2682.6,207,2001-06-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2001,7,Jul,JJA,Wet Season,2682.6,571.1,2001-07-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
Aparri,Cagayan,18.35,121.6167,2001,8,Aug,JJA,Wet Season,2682.6,247.9,2001-08-01,https://app.powerbi.com/view?r=eyJrIjoiOTJkN2U4MjUtYWE1Ny00NzA4LWExMzctMDBiYjQ2NjZiZWVjIiwidCI6ImJkMDNhNzM1LTJhYTMtNGNjYS05NzIyLTJhZTQ5MjlhYjNlYyIsImMiOjEwfQ%3D%3D&pageName=adfba30c52355c5b1631
